Market Code	Order Date	SAP Account Code	Quantity	Product Code
GR	07/01/2020	1001	0	10039
GR	08/01/2020	1001	0	10126
GR	20/01/2020	1001	4.85	10126
GR	21/02/2019	1001	68.544	10215
GR	04/02/2020	1001	0	10039
GR	14/02/2020	1001	0	10126
GR	19/02/2020	1001	36.55	10165
GR	14/01/2019	1001	365.76	10126
GR	19/02/2019	1001	8.36	10039
GR	02/01/2020	1001	0	10126
GR	24/02/2020	1001	22.88	10039
GR	02/01/2019	1001	0	10215
GR	02/01/2019	1001	0	10005
GR	21/01/2019	1001	0	10165
GR	02/01/2020	1001	0	10039
GR	13/01/2020	1001	0	10005
GR	21/02/2019	1001	388	10039
GR	24/02/2020	1001	38.6	10165
GR	07/01/2020	1001	36.52	10165
GR	20/01/2020	1001	0	10039
GR	21/02/2019	1001	0	10180
GR	14/02/2020	1001	0	10039
GR	26/03/2019	1001	0	10039
GR	14/01/2019	1001	0	10039
GR	14/01/2019	1001	0	10165
GR	19/02/2019	1001	0	10215
GR	28/02/2020	1001	2.756	10180
GR	02/01/2019	1001	0.72	10180
GR	02/01/2020	1001	9.44	10165
GR	24/02/2020	1001	7.326	10040
GR	20/01/2020	1001	38.64	10215
GR	26/03/2019	1001	3.78	10215
GR	10/02/2020	1001	30.6	10040
GR	24/02/2020	1001	0	10180
GR	29/03/2019	1001	0	10040
GR	10/02/2020	1001	0	10127
GR	10/02/2020	1001	0	10215
GR	17/03/2020	1001	0	10038
GR	10/03/2020	1001	0	10039
GR	31/03/2020	1001	292.67	10127
GR	17/03/2020	1001	73.08	10126
GR	10/03/2020	1001	93.264	10165
GR	31/03/2020	1001	62.64	10180
GR	17/03/2020	1001	0	10039
GR	17/03/2020	1001	0	10165
GR	19/03/2020	1001	0	10215
GR	09/01/2019	7000	0	10038
GR	10/02/2020	7000	0	10050
GR	02/01/2019	7000	3.84	10215
GR	21/01/2019	7000	0	10039
GR	07/01/2020	7000	43.492	10039
GR	08/01/2020	7000	0	10126
GR	20/01/2020	7000	0	10126
GR	29/01/2020	7000	0	10126
GR	05/02/2019	7000	38.04	10165
GR	08/02/2019	7000	36.8	10039
GR	21/02/2019	7000	30.45	10215
GR	14/02/2020	7000	2.64	10126
GR	19/02/2020	7000	0	10165
GR	15/03/2019	7000	0	10165
GR	26/03/2019	7000	0	10126
GR	14/01/2019	7000	0	10039
GR	02/01/2020	7000	0	10039
GR	13/01/2020	7000	497.724	10005
GR	21/02/2019	7000	30	10039
GR	24/02/2020	7000	0	10165
GR	29/03/2019	7000	0	10039
GR	19/02/2019	7000	0	10215
GR	10/02/2020	7000	3.37	10165
GR	28/02/2020	7000	2.43	10180
GR	20/01/2020	7000	3.787	10215
GR	26/03/2019	7000	0	10215
GR	10/02/2020	7000	378.296	10215
GR	17/03/2020	7000	0	10038
GR	04/03/2020	7000	0	10165
GR	04/01/2019	1001	0	10039
GR	18/01/2019	1001	0	10038
GR	31/01/2020	1001	0	10039
GR	04/02/2019	1001	0	10039
GR	09/01/2020	1001	0	10039
GR	18/01/2019	1001	0	10039
GR	04/01/2019	1001	66.49	10040
GR	18/01/2019	1001	2.02	10126
GR	31/01/2020	1001	39.76	10040
GR	29/03/2019	1001	0	10127
GR	25/01/2019	1001	0	10126
GR	07/01/2020	1001	0	10215
GR	07/01/2020	1001	0	10126
GR	09/01/2020	1001	70.32	10127
GR	21/02/2020	1001	0.444	10127
GR	25/01/2019	1001	63.852	10165
GR	09/01/2020	1001	9.72	10215
GR	09/01/2020	1001	0.708	10165
GR	18/01/2019	1001	0	10215
GR	11/01/2019	1001	35.68	10040
GR	31/01/2020	1001	0	10127
GR	04/02/2019	1001	0	10215
GR	11/01/2019	1001	0	10215
GR	29/03/2019	1001	0	10215
GR	15/03/2019	1001	0	10005
GR	04/02/2019	1001	0	10005
GR	04/01/2019	1001	0	10005
GR	20/03/2020	1001	0	10039
GR	06/03/2020	1001	24.84	10038
GR	18/03/2020	1001	20.52	10039
GR	27/03/2020	1001	43.33	10039
GR	18/03/2020	1001	329.9	10040
GR	06/03/2020	1001	0	10165
GR	18/03/2020	1001	0	10127
GR	18/03/2020	1001	5.05	10215
GR	18/01/2019	7000	3.356	10038
GR	31/01/2020	7000	0.69	10039
GR	04/02/2019	7000	2.939	10039
GR	14/02/2020	7000	39.3	10039
GR	22/03/2019	7000	0	10038
GR	17/01/2020	7000	0	10126
GR	25/01/2019	7000	0	10165
GR	07/01/2020	7000	0	10165
GR	09/01/2020	7000	0	10215
GR	09/01/2020	7000	0	10165
GR	22/02/2019	7000	0	10165
GR	11/01/2019	7000	0	10215
GR	18/01/2019	7000	0	10005
GR	18/03/2020	7000	0	10038
GR	20/03/2020	7000	9.384	10039
GR	13/03/2020	7000	9.326	10127
GR	18/03/2020	7000	8.46	10127
GR	10/01/2019	1001	0	10039
GR	22/01/2019	1001	0	10039
GR	13/01/2020	1001	0	10050
GR	07/02/2019	1001	0	10038
GR	05/02/2020	1001	0	10038
GR	07/03/2019	1001	0	10038
GR	14/01/2020	1001	39.644	10038
GR	21/01/2020	1001	30.858	10039
GR	13/01/2020	1001	0	10133
GR	07/03/2019	1001	30.78	10039
GR	05/02/2019	1001	0	10039
GR	13/01/2020	1001	3.74	10165
GR	28/03/2019	1001	5.95	10165
GR	20/03/2020	1001	2.24	10038
GR	26/03/2020	1001	27	10165
GR	11/03/2020	1001	0	10039
GR	10/01/2019	7000	30.528	10039
GR	29/01/2019	7000	0	10165
GR	13/01/2020	7000	0	10050
GR	07/02/2019	7000	0	10038
GR	05/02/2020	7000	3.284	10038
GR	10/02/2020	7000	0	10126
GR	14/02/2020	7000	0	10038
GR	07/03/2019	7000	0	10038
GR	13/03/2019	7000	0	10038
GR	25/03/2019	7000	0	10038
GR	02/01/2020	7000	0	10126
GR	20/01/2020	7000	0	10039
GR	24/01/2020	7000	0	10165
GR	19/03/2019	7000	0	10039
GR	14/02/2019	7000	0	10039
GR	28/03/2019	7000	0	10039
GR	13/01/2020	7000	0	10165
GR	20/03/2020	7000	2.36	10038
GR	26/03/2020	7000	42.84	10165
GR	11/03/2020	7000	0	10039
GR	06/03/2019	1001	0.972	10038
GR	11/03/2019	1001	0	10038
GR	02/01/2019	1001	0	10126
GR	13/02/2019	1001	0	10126
